User_ID,Username,Total_Comments,Total_Likes,Channels,Comment_Count_Per_Channel,Likes_Per_Channel
UCDRKAafKodLAjKZUC66rNyw,@MehediHasan-ck3km,3,3,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:3|Pakistan:0
UCKIjrRVF8JUgBencHnqT7NA,@rony_4121,7,3,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:1,Bangladesh:3|India:0|Pakistan:0
UCs2rsgLmykdLCrBajoA4gFQ,@shishirkumarpanigrahi2774,10,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:6|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCwyXk423PArKvrqKyDyOrYQ,@fulloflife_withmoumita,5,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCx5hSv4Y3hZ0Cvimf_8HIgA,@burodaadu,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCM0jdGvwfrY1NmVvhVxr5WQ,@SalamQasmi-tg1tm,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:2|Pakistan:0
UCVToR_wdsary2-t4DA3HkNA,@gokulchandran5586,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCWzM3ixplxmeMYWH5FY3Vlg,@MD._ABDULLAH_303,19,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:9|Pakistan:6,Bangladesh:0|India:1|Pakistan:1
UCY8SLKwKwJZVknwi-nwShkw,@jayashree25,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCFbLpOnIw71lBzNXBmiPHtA,@kalyanghosh2620,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCpOU4bDPxzwN9P7qMLNSoFQ,@Truna-m8h,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UC9Uk0VVx6lsndSt_9TuZdfA,@sutapabhattacharyya7326,8,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:3,Bangladesh:2|India:0|Pakistan:0
UCZhp-mcSW2d_xeHoLpCSUjw,@fahadrahman8489,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCHH-dQNE8l2KznuM2qpqyQA,@naasifn,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UC0HkbrDvwp5OGpRcMg7zHAw,@a.sabbir3023,7,2,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UC8eDPOsqcoduRXdJNvCgfTQ,@fitnessfreak-sharifislam5403,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCFl8rSq6ORmwLhKZ3wfHtUg,@amdatafran2400,7,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UC8Y7Z4k9MdbZmoB1c4G_QDA,@md.ashrafurrahmanprince3235,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCp2DMeszLbArVAD_O7cXzkQ,@kazishuaibahmed3304,6,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCaYZBk-bptCR5z3z_4eKJxw,@সৌরভ-চ৮ঝ,8,2,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCa7mhenChl0mGtvMmDsEmvQ,@surajitsintu6424,7,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:4|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCOMjg1yZzaCkfuME29QGJag,@Rx_NAFIM-69,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:3,Bangladesh:0|India:2|Pakistan:0
UCKo1OVLBMZdrxWJN9nKamkA,@localbodmaishltd1308,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCJZ_w5Md6QZB6_MB_ESk9rA,@rrm6720,9,2,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCndVkFjFQDOsc7l5KrGU_8w,@salauddinsaikot8437,6,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCA-3-ikifvBbeC3XzbmZpuA,@PrinceSohanXO,6,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCb-k085iTHNruwUcjPGULYg,@sharearshuvo6770,8,2,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UChyJTpkxUNG41kNN3M7o3-A,@divyaboralas,7,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:0|India:0|Pakistan:2
UCUtITX9UqhSpJlyUFuCPBhw,@mdrasal84,6,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UC7IA_jtliACrgTAUc8E2RBA,@indianzionist2012,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UC6Ahy29PkP_Soxp_2jAuxwA,@srilekhamanna1418,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UChZigWuapPfSzoxNK1vnE-w,@sajidrahmansafwan,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCEVJgjmmNSGm_INbwed9Gdg,@uttamrob1624,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCOvpbTrGpmqCKqzyWRg_tnw,@ekantjain511,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCOwwB6Rc7YOOL1IdPDnT4nQ,@shakibian.10,5,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCKTi1GX9QIHFGcK3Hur6VRw,@tamjidasif1342,8,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:4,Bangladesh:1|India:0|Pakistan:1
UC34XyS1zD16RluGAKVGHg0A,@taniaislam2050,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCmWIqzDhRFmo73Msuhg5lVw,@anikanaushin3662,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCecO3qLRpisCVoRLJAegMtA,@shruti2679,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCsiXnpZcWYP2odCHOfaBsXw,@taukiranik1415,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCE32BdTrivgVD46AyBGlvoQ,@SajibBarua,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UC8VAuW3U_CpUEXJfT3SAxAQ,@AhmadTareq,11,2,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:2,Bangladesh:1|India:1|Pakistan:0
UCAiEvQIPRkiedxQsQEeT5tQ,@MdSazol-nz3lz,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UChT4wBHEMY8R6zdnlA8Qr9g,@md.sulaimankarimsheum,7,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:4|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCylBbv4SkPAKDII4WbwMfig,@starmax6434,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCfJp_wO2GEnTRiiSkHMRtVA,@bilalraza6003,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCUjxHJfzIhKhMwPnCvLadcA,@Art_Studio_Suiiscribe,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCrJo1QxJCA9cm1agBCY4fTg,@JaydeepNayak07,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCI1-_e1CSoW9TasH0HcuyAA,@shahjadjilani8219,7,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:3,Bangladesh:0|India:0|Pakistan:2
UCcjzwe7VHYy8h0s7PNi6FQg,@sohamgoswami9854,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCtmcOw7CKtRuT8bxe7frqWw,@ovirahman2561,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UC-DjYWhI5SugccY_ImFtrLg,@Nonu.s01,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCfmWplJkZzyXHYsxBfat_NQ,@dhrubochowdhury9406,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCcxS_tTELkTsY4rdlKoxFbg,@Aasmaan34519,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCdN_OE2CJBlfB0j7GtXiKTg,@titasrahman9461,6,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:1|India:1|Pakistan:0
UC8rsFlu4sOvwSksmfmCx5VA,@subharanjandandia5300,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:3|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCQs1sCdarhdnxsV3pyAbZAg,@akashahmad6,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCvgopCvdLWHdH72V1njgbRQ,@jaanmuhammedkhan6119,10,2,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:2,Bangladesh:0|India:2|Pakistan:0
UCYlX0OfapWZ8f3XK0_aTivA,@globaleye6088,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCzu2rZxEosNCx6MRXe7qREw,@shahabuddin.jowel10,15,2,"Bangladesh,India,Pakistan",Bangladesh:12|India:2|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCWdzpAUECS9tnTLdHDo2YKw,@kuldeepsingh-id8fb,10,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:5,Bangladesh:1|India:0|Pakistan:1
UCJzfiFYaSoXINaVbc6CNx5w,@darksoul422,6,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCmTq0KqminByrg8DfKc9-vQ,@farihajafri6317,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:3,Bangladesh:0|India:1|Pakistan:1
UCM5BWCD-8mWHhZdEyyvAd3w,@ComedyShotsForYou,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCGQZSBALSHJLpxXiyg3fXrQ,@SAMEERPAGARE,6,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:4|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCxmtfejZcoWwre42X9Osnew,@parthoganguly2147,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCpBUIzicxBVlGiKlOHDfllg,@moushumigoswami7654,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCBIC2vchI5lGT9tMgxgIvSw,@robiulrobi896,6,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UC-RbfdloM1tC3nZSN-HTBjA,@abdulaziz5168,9,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:7,Bangladesh:0|India:0|Pakistan:2
UCGsU06MEiItS3cXcUmNiGYg,@arnabmondal9940,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCW9bs8xEw7gcpDP4fBbKTcw,@sarwarkamal3845,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCcTXbE_EQ3lKG2BfI-txYOA,@adaham-z3b,8,2,"Bangladesh,India,Pakistan",Bangladesh:5|India:2|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCVYjTZE8T6FYk-bbJmMc1zQ,@prantobosu4686,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCIC7QI0Q1cnBmfzZ9wQ3Ysg,@astronerme,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCoG0aDc8400wpf_mLtwX5Lg,@mdabdullahalmamun6821,7,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:5,Bangladesh:0|India:1|Pakistan:1
UCtcQ2pEZgwNE0La2iV4fdXw,@hafizur_rahman-s5n,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCT739GAxDANKpkFYQmt00LQ,@Believer305,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCtUknDB-vYrWEx5o1hy8cIw,@mromorvhaiMromorvhai,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCXUlD9d9QWJsZRfq1GqY6kg,@Kriss-c9m,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCzEkhK_g9G3PBRO3FvKoibw,@jannat9275,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCPMUiDCpXpJ93F3B1rPS9vw,@aniruddhaani9345,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCiph8mXXZ4txFcE3OWBZWNA,@shakilphotography96,8,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:4,Bangladesh:0|India:0|Pakistan:2
UCKUZflWIFqRfydGWiB8qqcg,@azadulhaque2619,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCOqK26_cliQWzCJC01TxJMQ,@winterbear5965,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCl3JrrcSyswY0yOemae4cJg,@GuruPartho,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCi14yq63xYKWO0XR5bURhrg,@sadmansaakibdhrubo5220,17,2,"Bangladesh,India,Pakistan",Bangladesh:14|India:1|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UC1ObsAccb_fOVP5b34YEZ9A,@nahidhasan5083,8,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:3|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UC-90Sqy3s_Yds-kvbgLjKDg,@noobra2.935,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCcOpdvB_N4C_bF7MAliLAmA,@anjanabhadra6501,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCxc6S--cbkL5tjfG5TOZfNA,@durjaygp,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UC0tjquUPRoKie1coPbKTacg,@mustakim107,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCnArrrYRi1keH9-QyY3PiMw,@Roso-v5u,7,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:2|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCbzBWdHq0ZXA3pmwfwS1KUQ,@LuffyMonster69,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:2,Bangladesh:0|India:1|Pakistan:1
UCeZwhwRtV9sXWQpHFQ_Ue4w,@funyguy4,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:3,Bangladesh:0|India:2|Pakistan:0
UC5Xq5Ra85LoquPFkhvu_ohg,@anisurrahman4528,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UC6a1-UpSm7EHMTjh2M-q1Vw,@SAGOR-SHIKDER,10,2,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCInohsgPKF8GLVrtn1VOX-g,@ahsanahsan4394,10,2,"Bangladesh,India,Pakistan",Bangladesh:7|India:2|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCYg2q8DnsBNEb_0Rxk8DeoA,@BaebotheGoofyGoldenRetriever,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCnOQaNaJAKB16iGeWageOoA,@dannyzee4,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UC2BTP_V7ovUK9lZap7zqK3g,@rifanaziba9339,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCEeaLdIb-vi7nRF01JxFBOQ,@jijinrjayan7058,8,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:3|Pakistan:3,Bangladesh:0|India:1|Pakistan:1
UCKnVag-khI6ke0bPqZEXDlg,@Маша-т7ъ9с,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCjWVnmaGD8ft8kcOpK0n3qA,@hridoybhuiyan552,8,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:4,Bangladesh:0|India:2|Pakistan:0
UCwmIr2jme4X6kcXElP4MoKg,@Atifestic,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UC2EOfsww5qh6dgZDyixzJlg,@nirupamdhar3449,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:1|India:1|Pakistan:0
UCoOrfIjgP_sKCJxWFCoP6FA,@sikandarboxmusic,10,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:6,Bangladesh:0|India:0|Pakistan:2
UCBX6Xo4vn2xoRO3WtsJE0zw,@AshrafulHaque-l3t,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCeot0XgbDCHFCsoCn3P4kSg,@AzharulRifat,11,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:9,Bangladesh:0|India:0|Pakistan:2
UCEWvd2raLMd9GAGr4EDpUAg,@siyamahammedsrabon,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCO7IS6EQYauwh67UGFcDfbg,@wahid8997,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UC6Y_kMbUbXQOe5ViDQzO-vw,@SunflowersoulTA,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCKgD6kAM3aI60yg-aCGmzbg,@Omarfaruque1669,9,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:4,Bangladesh:0|India:0|Pakistan:2
UC4dq44l2YKev8KJrPTWZztg,@akislamnrs,10,2,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCDMqXIlo1osDU0UXtWMyDOQ,@pixelneel,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCNRSoXxLMJ37ybVmCbfvoaw,@pikachu-ys9me,6,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCYMMenFyuOD4i2wHwJjWPwg,@about_artsinfo,9,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:7,Bangladesh:0|India:0|Pakistan:2
UCHx0olR2bXIFBNXto-8YhkQ,@qazirasel493,5,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCnnyO6zKfg_rSZl2IZUbOog,@farhanbinfuad3368,5,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCMP_rU9-CgqzVAhXWg4tK_Q,@trendyzonepro,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCvGPvFvAp3NxM7Gbt5VEQrQ,@EshaKarim,5,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCDtHUFuXyXYnG8IlP6osd9g,@mirjaroney,7,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:2,Bangladesh:1|India:0|Pakistan:1
UCxQ3Tppl7JT1umfxYnzjJeg,@asif_44,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UC3c2MEpPkUWbsFlLd4QmsSw,@omorsharief1148,5,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UC3cjCdRy6dPR-9JPxdI8hzA,@uddiptobarua3667,6,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:1,Bangladesh:1|India:0|Pakistan:1
UCU9w-HDjNGcQHvxv___gBrQ,@jayyyyyy-k3v,11,2,"Bangladesh,India,Pakistan",Bangladesh:7|India:1|Pakistan:3,Bangladesh:1|India:0|Pakistan:1
UCQOe8nMYi7I_iN67jueZ_jw,@mdrabbyhossain7274,12,2,"Bangladesh,India,Pakistan",Bangladesh:5|India:1|Pakistan:6,Bangladesh:0|India:0|Pakistan:2
UCOFTc23jsEque0iPJ_GCJAg,@arpolash7473,12,2,"Bangladesh,India,Pakistan",Bangladesh:8|India:1|Pakistan:3,Bangladesh:0|India:1|Pakistan:1
UCt9fQqqEUBn4SgL5tO3V8ew,@nillachol,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:0|India:2|Pakistan:0
UCNS2f6m4dhrG84uJCxqI2SQ,@meghabiswas1795,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCyVUY-loUUAuz9Wf4o_izXQ,@seyam555,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCBX9enZ9ky821ztOZN7g7rQ,@tanmay2027,4,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:1|Pakistan:1,Bangladesh:0|India:0|Pakistan:2
UCsn0JFfsu_-H_3_QKfUH_Vg,@moontahachoudhury71,6,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:2,Bangladesh:0|India:0|Pakistan:2
UCXyTM8CDm1p2vSHjjhw46UA,@moshiyazee3034,8,2,"Bangladesh,India,Pakistan",Bangladesh:6|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UC-pZ0KNItdKdd436IWDmo3w,@anuprp1755,7,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:4,Bangladesh:0|India:0|Pakistan:2
UCY0JQc48GAV4pUWbkVoApUg,@syedmd.farhan6454,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCSu7fCsc56JXDasY5I7-qXw,@MDBijoyHossain,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCAbog3iaA2syVgvioyCL10Q,@ASMEahya,7,2,"Bangladesh,India,Pakistan",Bangladesh:4|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCNxWTyWtN5WwxlzuveMBJRA,@dolaandd,8,2,"Bangladesh,India,Pakistan",Bangladesh:2|India:2|Pakistan:4,Bangladesh:0|India:2|Pakistan:0
UCxGLQNNV2UmlvGg9xRJZyxA,@MITZ_112,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:1|India:1|Pakistan:0
UCWzNjKUfBAA2Q8dvCjaWgpw,@zameenaasmaan6039,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UCku8xXhb3Hns8KgKYy_NqHg,@vikasceb1,3,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:1|Pakistan:1,Bangladesh:2|India:0|Pakistan:0
UCKGmYhdHTzfORvXpzIlA7Pg,@NahidKhan-es1zu,15,2,"Bangladesh,India,Pakistan",Bangladesh:12|India:1|Pakistan:2,Bangladesh:2|India:0|Pakistan:0
UCSg6P6Y_FICLD6GgQeU59OA,@jarhead11691,4,2,"Bangladesh,India,Pakistan",Bangladesh:1|India:2|Pakistan:1,Bangladesh:0|India:1|Pakistan:1
UC58rvho48NO3o4KWu1BxWoQ,@jikrulalam5253,7,2,"Bangladesh,India,Pakistan",Bangladesh:3|India:1|Pakistan:3,Bangladesh:1|India:1|Pakistan:0
